"ID","NOME","TIPO"
"98955","TG(17:0/8:0/i-17:0)","Compound"
"98956","TG(17:0/8:0/a-17:0)[rac]","Compound"
"98957","TG(a-17:0/8:0/18:0)[rac]","Compound"
"98958","TG(a-17:0/8:0/i-18:0)[rac]","Compound"
"98959","TG(i-17:0/8:0/i-18:0)","Compound"
"98960","TG(i-17:0/8:0/18:0)","Compound"
"98961","TG(17:0/8:0/18:0)","Compound"
"98962","TG(17:0/8:0/i-18:0)","Compound"
"98963","TG(a-17:0/8:0/19:0)[rac]","Compound"
"98964","TG(a-17:0/8:0/i-19:0)[rac]","Compound"
"98965","TG(i-17:0/8:0/i-19:0)","Compound"
"98966","TG(i-17:0/8:0/19:0)","Compound"
"98967","TG(17:0/8:0/19:0)","Compound"
"98968","TG(17:0/8:0/i-19:0)","Compound"
"98969","TG(a-17:0/8:0/20:0)[rac]","Compound"
"98970","TG(a-17:0/8:0/i-20:0)[rac]","Compound"
"98971","TG(i-17:0/8:0/i-20:0)","Compound"
"98972","TG(i-17:0/8:0/20:0)","Compound"
"98973","TG(17:0/8:0/20:0)","Compound"
"98974","TG(17:0/8:0/i-20:0)","Compound"
"98975","TG(a-17:0/8:0/a-21:0)[rac]","Compound"
"98976","TG(a-17:0/8:0/21:0)[rac]","Compound"
"98977","TG(a-17:0/8:0/i-21:0)[rac]","Compound"
"98978","TG(i-17:0/8:0/i-21:0)","Compound"
"98979","TG(i-17:0/8:0/a-21:0)[rac]","Compound"
"98980","TG(i-17:0/8:0/21:0)","Compound"
"98981","TG(17:0/8:0/21:0)","Compound"
"98982","TG(17:0/8:0/i-21:0)","Compound"
"98983","TG(17:0/8:0/a-21:0)[rac]","Compound"
"98984","TG(a-17:0/8:0/22:0)[rac]","Compound"
"98985","TG(a-17:0/8:0/i-22:0)[rac]","Compound"
"98986","TG(i-17:0/8:0/i-22:0)","Compound"
"98987","TG(i-17:0/8:0/22:0)","Compound"
"98988","TG(17:0/8:0/22:0)","Compound"
"98989","TG(17:0/8:0/i-22:0)","Compound"
"98990","TG(a-17:0/8:0/i-24:0)[rac]","Compound"
"98991","TG(i-17:0/8:0/i-24:0)","Compound"
"98992","TG(17:0/8:0/i-24:0)","Compound"
"98993","TG(a-17:0/8:0/a-25:0)[rac]","Compound"
"98994","TG(i-17:0/8:0/a-25:0)[rac]","Compound"
"98995","TG(17:0/8:0/a-25:0)[rac]","Compound"
"98997","TG(i-17:0/10:0/8:0)","Compound"
"98998","TG(17:0/10:0/8:0)","Compound"
"98999","TG(a-17:0/10:0/10:0)[rac]","Compound"
"99000","TG(i-17:0/10:0/10:0)","Compound"
"99001","TG(17:0/10:0/10:0)","Compound"
"99002","TG(a-17:0/10:0/12:0)[rac]","Compound"
"99003","TG(a-17:0/10:0/i-12:0)[rac]","Compound"
"99004","TG(i-17:0/10:0/i-12:0)","Compound"
"99005","TG(i-17:0/10:0/12:0)","Compound"
"99006","TG(17:0/10:0/12:0)","Compound"
"99007","TG(17:0/10:0/i-12:0)","Compound"
"99008","TG(a-17:0/10:0/a-13:0)[rac]","Compound"
"99009","TG(a-17:0/10:0/13:0)[rac]","Compound"
"99010","TG(a-17:0/10:0/i-13:0)[rac]","Compound"
"99011","TG(i-17:0/10:0/i-13:0)","Compound"
"99012","TG(i-17:0/10:0/a-13:0)[rac]","Compound"
"99013","TG(i-17:0/10:0/13:0)","Compound"
"99014","TG(17:0/10:0/13:0)","Compound"
"99015","TG(17:0/10:0/i-13:0)","Compound"
"99016","TG(17:0/10:0/a-13:0)[rac]","Compound"
"99017","TG(a-17:0/10:0/14:0)[rac]","Compound"
"99018","TG(a-17:0/10:0/i-14:0)[rac]","Compound"
"99019","TG(i-17:0/10:0/i-14:0)","Compound"
"99020","TG(i-17:0/10:0/14:0)","Compound"
"99021","TG(17:0/10:0/14:0)","Compound"
"99022","TG(17:0/10:0/i-14:0)","Compound"
"99023","TG(a-17:0/10:0/a-15:0)[rac]","Compound"
"99024","TG(a-17:0/10:0/15:0)[rac]","Compound"
"99025","TG(a-17:0/10:0/i-15:0)[rac]","Compound"
"99026","TG(i-17:0/10:0/i-15:0)","Compound"
"99027","TG(i-17:0/10:0/a-15:0)[rac]","Compound"
"99028","TG(i-17:0/10:0/15:0)","Compound"
"99029","TG(17:0/10:0/15:0)","Compound"
"99030","TG(17:0/10:0/i-15:0)","Compound"
"99031","TG(17:0/10:0/a-15:0)[rac]","Compound"
"99032","TG(a-17:0/10:0/16:0)[rac]","Compound"
"99033","TG(a-17:0/10:0/i-16:0)[rac]","Compound"
"99034","TG(i-17:0/10:0/i-16:0)","Compound"
"99035","TG(i-17:0/10:0/16:0)","Compound"
"99036","TG(17:0/10:0/16:0)","Compound"
"99037","TG(17:0/10:0/i-16:0)","Compound"
"99038","TG(a-17:0/a-17:0/10:0)[rac]","Compound"
"99039","TG(a-17:0/10:0/17:0)[rac]","Compound"
"99040","TG(a-17:0/10:0/i-17:0)[rac]","Compound"
"99041","TG(i-17:0/i-17:0/10:0)","Compound"
"99042","TG(i-17:0/10:0/a-17:0)[rac]","Compound"
"99043","TG(i-17:0/10:0/17:0)","Compound"
"99044","TG(17:0/17:0/10:0)","Compound"
"99045","TG(17:0/10:0/i-17:0)","Compound"
"99046","TG(17:0/10:0/a-17:0)[rac]","Compound"
"99047","TG(a-17:0/10:0/18:0)[rac]","Compound"
"99048","TG(a-17:0/10:0/i-18:0)[rac]","Compound"
"99049","TG(i-17:0/10:0/i-18:0)","Compound"
"99050","TG(i-17:0/10:0/18:0)","Compound"
"99051","TG(17:0/10:0/18:0)","Compound"
"99052","TG(17:0/10:0/i-18:0)","Compound"
"99053","TG(a-17:0/10:0/19:0)[rac]","Compound"
"99054","TG(a-17:0/10:0/i-19:0)[rac]","Compound"
"99055","TG(i-17:0/10:0/i-19:0)","Compound"
"99056","TG(i-17:0/10:0/19:0)","Compound"
"99057","TG(17:0/10:0/19:0)","Compound"
"99058","TG(17:0/10:0/i-19:0)","Compound"
"99059","TG(a-17:0/10:0/20:0)[rac]","Compound"
"99060","TG(a-17:0/10:0/i-20:0)[rac]","Compound"
"99061","TG(i-17:0/10:0/i-20:0)","Compound"
"99062","TG(i-17:0/10:0/20:0)","Compound"
"99063","TG(17:0/10:0/20:0)","Compound"
"99064","TG(17:0/10:0/i-20:0)","Compound"
"99065","TG(a-17:0/10:0/a-21:0)[rac]","Compound"
"99066","TG(a-17:0/10:0/21:0)[rac]","Compound"
"99067","TG(a-17:0/10:0/i-21:0)[rac]","Compound"
"99068","TG(i-17:0/10:0/i-21:0)","Compound"
"99069","TG(i-17:0/10:0/a-21:0)[rac]","Compound"
"99070","TG(i-17:0/10:0/21:0)","Compound"
"99071","TG(17:0/10:0/21:0)","Compound"
"99072","TG(17:0/10:0/i-21:0)","Compound"
"99073","TG(17:0/10:0/a-21:0)[rac]","Compound"
"99074","TG(a-17:0/10:0/22:0)[rac]","Compound"
"99075","TG(a-17:0/10:0/i-22:0)[rac]","Compound"
"99076","TG(i-17:0/10:0/i-22:0)","Compound"
"99077","TG(i-17:0/10:0/22:0)","Compound"
"99078","TG(17:0/10:0/22:0)","Compound"
"99079","TG(17:0/10:0/i-22:0)","Compound"
"99080","TG(a-17:0/10:0/i-24:0)[rac]","Compound"
"99081","TG(i-17:0/10:0/i-24:0)","Compound"
"99082","TG(17:0/10:0/i-24:0)","Compound"
"99083","TG(a-17:0/10:0/a-25:0)[rac]","Compound"
"99084","TG(i-17:0/10:0/a-25:0)[rac]","Compound"
"99085","TG(17:0/10:0/a-25:0)[rac]","Compound"
"99086","TG(17:0/i-12:0/8:0)","Compound"
"99087","TG(a-17:0/12:0/8:0)[rac]","Compound"
"99088","TG(a-17:0/i-12:0/8:0)[rac]","Compound"
"99089","TG(i-17:0/i-12:0/8:0)","Compound"
"99090","TG(i-17:0/12:0/8:0)","Compound"
"99091","TG(17:0/12:0/8:0)","Compound"
"99092","TG(17:0/i-12:0/10:0)","Compound"
"99093","TG(a-17:0/12:0/10:0)[rac]","Compound"
"99094","TG(a-17:0/i-12:0/10:0)[rac]","Compound"
"99095","TG(i-17:0/i-12:0/10:0)","Compound"
"99096","TG(i-17:0/12:0/10:0)","Compound"
"99097","TG(17:0/12:0/10:0)","Compound"
"99098","TG(17:0/i-12:0/12:0)","Compound"
"99099","TG(a-17:0/12:0/12:0)[rac]","Compound"
"99100","TG(a-17:0/12:0/i-12:0)[rac]","Compound"
"99101","TG(a-17:0/i-12:0/i-12:0)[rac]","Compound"
"99102","TG(a-17:0/i-12:0/12:0)[rac]","Compound"
"99103","TG(i-17:0/12:0/i-12:0)","Compound"
"99104","TG(17:0/i-12:0/i-12:0)","Compound"
"99105","TG(i-17:0/i-12:0/12:0)","Compound"
"99106","TG(i-17:0/i-12:0/i-12:0)","Compound"
"99107","TG(i-17:0/12:0/12:0)","Compound"
"99108","TG(17:0/12:0/12:0)","Compound"
"99109","TG(17:0/12:0/i-12:0)","Compound"
"99110","TG(a-17:0/12:0/a-13:0)[rac]","Compound"
"99111","TG(17:0/i-12:0/13:0)","Compound"
"99112","TG(a-17:0/12:0/13:0)[rac]","Compound"
"99113","TG(a-17:0/12:0/i-13:0)[rac]","Compound"
"99114","TG(a-17:0/i-12:0/i-13:0)[rac]","Compound"
"99115","TG(a-17:0/i-12:0/13:0)[rac]","Compound"
"99116","TG(i-17:0/12:0/i-13:0)","Compound"
"99117","TG(i-17:0/i-12:0/a-13:0)[rac]","Compound"
"99118","TG(17:0/i-12:0/a-13:0)[rac]","Compound"
"99119","TG(a-17:0/i-12:0/a-13:0)[rac]","Compound"
"99120","TG(17:0/i-12:0/i-13:0)","Compound"
"99121","TG(i-17:0/i-12:0/13:0)","Compound"
"99122","TG(i-17:0/12:0/a-13:0)[rac]","Compound"
"99123","TG(i-17:0/i-12:0/i-13:0)","Compound"
"99124","TG(i-17:0/12:0/13:0)","Compound"
"99125","TG(17:0/12:0/13:0)","Compound"
"99126","TG(17:0/12:0/i-13:0)","Compound"
"99127","TG(17:0/12:0/a-13:0)[rac]","Compound"
"99128","TG(17:0/i-12:0/14:0)","Compound"
"99129","TG(a-17:0/12:0/14:0)[rac]","Compound"
"99130","TG(a-17:0/12:0/i-14:0)[rac]","Compound"
"99131","TG(a-17:0/i-12:0/i-14:0)[rac]","Compound"
"99132","TG(a-17:0/i-12:0/14:0)[rac]","Compound"
"99133","TG(i-17:0/12:0/i-14:0)","Compound"
"99134","TG(17:0/i-12:0/i-14:0)","Compound"
"99135","TG(i-17:0/i-12:0/14:0)","Compound"
"99136","TG(i-17:0/i-12:0/i-14:0)","Compound"
"99137","TG(i-17:0/12:0/14:0)","Compound"
"99138","TG(17:0/12:0/14:0)","Compound"
"99139","TG(17:0/12:0/i-14:0)","Compound"
"99140","TG(a-17:0/12:0/a-15:0)[rac]","Compound"
"99141","TG(17:0/i-12:0/15:0)","Compound"
"99142","TG(a-17:0/12:0/15:0)[rac]","Compound"
"99143","TG(a-17:0/12:0/i-15:0)[rac]","Compound"
"99144","TG(a-17:0/i-12:0/i-15:0)[rac]","Compound"
"99145","TG(a-17:0/i-12:0/15:0)[rac]","Compound"
"99146","TG(i-17:0/12:0/i-15:0)","Compound"
"99147","TG(i-17:0/i-12:0/a-15:0)[rac]","Compound"
"99148","TG(17:0/i-12:0/a-15:0)[rac]","Compound"
"99149","TG(a-17:0/i-12:0/a-15:0)[rac]","Compound"
"99150","TG(17:0/i-12:0/i-15:0)","Compound"
"99151","TG(i-17:0/i-12:0/15:0)","Compound"
"99152","TG(i-17:0/12:0/a-15:0)[rac]","Compound"
"99153","TG(i-17:0/i-12:0/i-15:0)","Compound"
"99154","TG(i-17:0/12:0/15:0)","Compound"
"99155","TG(17:0/12:0/15:0)","Compound"
"99156","TG(17:0/12:0/i-15:0)","Compound"
"99157","TG(17:0/12:0/a-15:0)[rac]","Compound"
"99158","TG(17:0/i-12:0/16:0)","Compound"
"99159","TG(a-17:0/12:0/16:0)[rac]","Compound"
"99160","TG(a-17:0/12:0/i-16:0)[rac]","Compound"
"99161","TG(a-17:0/i-12:0/i-16:0)[rac]","Compound"
"99162","TG(a-17:0/i-12:0/16:0)[rac]","Compound"
"99163","TG(i-17:0/12:0/i-16:0)","Compound"
"99164","TG(17:0/i-12:0/i-16:0)","Compound"
"99165","TG(i-17:0/i-12:0/16:0)","Compound"
"99166","TG(i-17:0/i-12:0/i-16:0)","Compound"
"99167","TG(i-17:0/12:0/16:0)","Compound"
"99168","TG(17:0/12:0/16:0)","Compound"
"99169","TG(17:0/12:0/i-16:0)","Compound"
"99170","TG(a-17:0/a-17:0/12:0)[rac]","Compound"
"99171","TG(17:0/17:0/i-12:0)","Compound"
"99172","TG(a-17:0/12:0/17:0)[rac]","Compound"
"99173","TG(a-17:0/12:0/i-17:0)[rac]","Compound"
"99174","TG(a-17:0/i-12:0/i-17:0)[rac]","Compound"
"99175","TG(a-17:0/i-12:0/17:0)[rac]","Compound"
"99176","TG(i-17:0/i-17:0/12:0)","Compound"
"99177","TG(i-17:0/i-12:0/a-17:0)[rac]","Compound"
"99178","TG(17:0/i-12:0/a-17:0)[rac]","Compound"
"99179","TG(a-17:0/a-17:0/i-12:0)[rac]","Compound"
"99180","TG(17:0/i-12:0/i-17:0)","Compound"
"99181","TG(i-17:0/i-12:0/17:0)","Compound"
"99182","TG(i-17:0/12:0/a-17:0)[rac]","Compound"
"99183","TG(i-17:0/i-17:0/i-12:0)","Compound"
"99184","TG(i-17:0/12:0/17:0)","Compound"
"99185","TG(17:0/17:0/12:0)","Compound"
"99186","TG(17:0/12:0/i-17:0)","Compound"
"99187","TG(17:0/12:0/a-17:0)[rac]","Compound"
"99188","TG(17:0/i-12:0/18:0)","Compound"
"99189","TG(a-17:0/12:0/18:0)[rac]","Compound"
"99190","TG(a-17:0/12:0/i-18:0)[rac]","Compound"
"99191","TG(a-17:0/i-12:0/i-18:0)[rac]","Compound"
"99192","TG(a-17:0/i-12:0/18:0)[rac]","Compound"
"99193","TG(i-17:0/12:0/i-18:0)","Compound"
"99194","TG(17:0/i-12:0/i-18:0)","Compound"
"99195","TG(i-17:0/i-12:0/18:0)","Compound"
"99196","TG(i-17:0/i-12:0/i-18:0)","Compound"
"99197","TG(i-17:0/12:0/18:0)","Compound"
"99198","TG(17:0/12:0/18:0)","Compound"
"99199","TG(17:0/12:0/i-18:0)","Compound"
"99200","TG(17:0/i-12:0/19:0)","Compound"
"99201","TG(a-17:0/12:0/19:0)[rac]","Compound"
"99202","TG(a-17:0/12:0/i-19:0)[rac]","Compound"
"99203","TG(a-17:0/i-12:0/i-19:0)[rac]","Compound"
"99204","TG(a-17:0/i-12:0/19:0)[rac]","Compound"
"99205","TG(i-17:0/12:0/i-19:0)","Compound"
"99206","TG(17:0/i-12:0/i-19:0)","Compound"
"99207","TG(i-17:0/i-12:0/19:0)","Compound"
"99208","TG(i-17:0/i-12:0/i-19:0)","Compound"
"99209","TG(i-17:0/12:0/19:0)","Compound"
"99210","TG(17:0/12:0/19:0)","Compound"
"99211","TG(17:0/12:0/i-19:0)","Compound"
"99212","TG(17:0/i-12:0/20:0)","Compound"
"99213","TG(a-17:0/12:0/20:0)[rac]","Compound"
"99214","TG(a-17:0/12:0/i-20:0)[rac]","Compound"
"99215","TG(a-17:0/i-12:0/i-20:0)[rac]","Compound"
"99216","TG(a-17:0/i-12:0/20:0)[rac]","Compound"
"99217","TG(i-17:0/12:0/i-20:0)","Compound"
"99218","TG(17:0/i-12:0/i-20:0)","Compound"
"99219","TG(i-17:0/i-12:0/20:0)","Compound"
"99220","TG(i-17:0/i-12:0/i-20:0)","Compound"
"99221","TG(i-17:0/12:0/20:0)","Compound"
"99222","TG(17:0/12:0/20:0)","Compound"
"99223","TG(17:0/12:0/i-20:0)","Compound"
"99224","TG(a-17:0/12:0/a-21:0)[rac]","Compound"
"99225","TG(17:0/i-12:0/21:0)","Compound"
"99226","TG(a-17:0/12:0/21:0)[rac]","Compound"
"99227","TG(a-17:0/12:0/i-21:0)[rac]","Compound"
"99228","TG(a-17:0/i-12:0/i-21:0)[rac]","Compound"
"99229","TG(a-17:0/i-12:0/21:0)[rac]","Compound"
"99230","TG(i-17:0/12:0/i-21:0)","Compound"
"99231","TG(i-17:0/i-12:0/a-21:0)[rac]","Compound"
"99232","TG(17:0/i-12:0/a-21:0)[rac]","Compound"
"99233","TG(a-17:0/i-12:0/a-21:0)[rac]","Compound"
"99234","TG(17:0/i-12:0/i-21:0)","Compound"
"99235","TG(i-17:0/i-12:0/21:0)","Compound"
"99236","TG(i-17:0/12:0/a-21:0)[rac]","Compound"
"99237","TG(i-17:0/i-12:0/i-21:0)","Compound"
"99238","TG(i-17:0/12:0/21:0)","Compound"
"99239","TG(17:0/12:0/21:0)","Compound"
"99240","TG(17:0/12:0/i-21:0)","Compound"
"99241","TG(17:0/12:0/a-21:0)[rac]","Compound"
"99242","TG(17:0/i-12:0/22:0)","Compound"
"99243","TG(a-17:0/12:0/22:0)[rac]","Compound"
"99244","TG(a-17:0/12:0/i-22:0)[rac]","Compound"
"99245","TG(a-17:0/i-12:0/i-22:0)[rac]","Compound"
"99246","TG(a-17:0/i-12:0/22:0)[rac]","Compound"
"99247","TG(i-17:0/12:0/i-22:0)","Compound"
"99248","TG(17:0/i-12:0/i-22:0)","Compound"
"99249","TG(i-17:0/i-12:0/22:0)","Compound"
"99250","TG(i-17:0/i-12:0/i-22:0)","Compound"
"99251","TG(i-17:0/12:0/22:0)","Compound"
"99252","TG(17:0/12:0/22:0)","Compound"
"99253","TG(17:0/12:0/i-22:0)","Compound"
"99254","TG(a-17:0/12:0/i-24:0)[rac]","Compound"
"99255","TG(a-17:0/i-12:0/i-24:0)[rac]","Compound"
"99256","TG(i-17:0/12:0/i-24:0)","Compound"
"99257","TG(17:0/i-12:0/i-24:0)","Compound"
"99258","TG(i-17:0/i-12:0/i-24:0)","Compound"
"99259","TG(17:0/12:0/i-24:0)","Compound"
"99260","TG(a-17:0/12:0/a-25:0)[rac]","Compound"
"99261","TG(i-17:0/i-12:0/a-25:0)[rac]","Compound"
"99262","TG(17:0/i-12:0/a-25:0)[rac]","Compound"
"99263","TG(a-17:0/i-12:0/a-25:0)[rac]","Compound"
"99264","TG(i-17:0/12:0/a-25:0)[rac]","Compound"
"99265","TG(17:0/12:0/a-25:0)[rac]","Compound"
"99266","TG(17:0/a-13:0/8:0)[rac]","Compound"
"99267","TG(i-17:0/a-13:0/8:0)[rac]","Compound"
"99268","TG(a-17:0/a-13:0/8:0)[rac]","Compound"
"99269","TG(17:0/i-13:0/8:0)","Compound"
"99270","TG(a-17:0/13:0/8:0)[rac]","Compound"
"99271","TG(a-17:0/i-13:0/8:0)[rac]","Compound"
"99272","TG(i-17:0/i-13:0/8:0)","Compound"
"99273","TG(i-17:0/13:0/8:0)","Compound"
"99274","TG(17:0/13:0/8:0)","Compound"
"99275","TG(17:0/a-13:0/10:0)[rac]","Compound"
"99276","TG(i-17:0/a-13:0/10:0)[rac]","Compound"
"99277","TG(a-17:0/a-13:0/10:0)[rac]","Compound"
"99278","TG(17:0/i-13:0/10:0)","Compound"
"99279","TG(a-17:0/13:0/10:0)[rac]","Compound"
"99280","TG(a-17:0/i-13:0/10:0)[rac]","Compound"
"99281","TG(i-17:0/i-13:0/10:0)","Compound"
"99282","TG(i-17:0/13:0/10:0)","Compound"
"99283","TG(17:0/13:0/10:0)","Compound"
"99284","TG(i-17:0/a-13:0/i-12:0)[rac]","Compound"
"99285","TG(17:0/a-13:0/12:0)[rac]","Compound"
"99286","TG(i-17:0/a-13:0/12:0)[rac]","Compound"
"99287","TG(a-17:0/a-13:0/12:0)[rac]","Compound"
"99288","TG(17:0/a-13:0/i-12:0)[rac]","Compound"
"99289","TG(a-17:0/a-13:0/i-12:0)[rac]","Compound"
"99290","TG(17:0/i-13:0/12:0)","Compound"
"99291","TG(a-17:0/13:0/12:0)[rac]","Compound"
"99292","TG(a-17:0/13:0/i-12:0)[rac]","Compound"
"99293","TG(a-17:0/i-13:0/i-12:0)[rac]","Compound"
"99294","TG(a-17:0/i-13:0/12:0)[rac]","Compound"
"99295","TG(i-17:0/13:0/i-12:0)","Compound"
"99296","TG(17:0/i-13:0/i-12:0)","Compound"
"99297","TG(i-17:0/i-13:0/12:0)","Compound"
"99298","TG(i-17:0/i-13:0/i-12:0)","Compound"
"99299","TG(i-17:0/13:0/12:0)","Compound"
"99300","TG(17:0/13:0/12:0)","Compound"
"99301","TG(17:0/13:0/i-12:0)","Compound"
"99302","TG(17:0/a-13:0/a-13:0)[rac]","Compound"
"99303","TG(i-17:0/a-13:0/a-13:0)[rac]","Compound"
"99304","TG(i-17:0/a-13:0/i-13:0)[rac]","Compound"
"99305","TG(17:0/a-13:0/13:0)[rac]","Compound"
"99306","TG(i-17:0/a-13:0/13:0)[rac]","Compound"
"99307","TG(a-17:0/a-13:0/13:0)[rac]","Compound"
"99308","TG(17:0/a-13:0/i-13:0)[rac]","Compound"
"99309","TG(a-17:0/13:0/a-13:0)[rac]","Compound"
"99310","TG(a-17:0/a-13:0/i-13:0)[rac]","Compound"
"99311","TG(17:0/i-13:0/13:0)","Compound"
"99312","TG(a-17:0/a-13:0/a-13:0)[rac]","Compound"
"99313","TG(a-17:0/13:0/13:0)[rac]","Compound"
"99314","TG(a-17:0/13:0/i-13:0)[rac]","Compound"
"99315","TG(a-17:0/i-13:0/i-13:0)[rac]","Compound"
"99316","TG(a-17:0/i-13:0/13:0)[rac]","Compound"
"99317","TG(i-17:0/13:0/i-13:0)","Compound"
"99318","TG(i-17:0/i-13:0/a-13:0)[rac]","Compound"
"99319","TG(17:0/i-13:0/a-13:0)[rac]","Compound"
"99320","TG(a-17:0/i-13:0/a-13:0)[rac]","Compound"
"99321","TG(17:0/i-13:0/i-13:0)","Compound"
"99322","TG(i-17:0/i-13:0/13:0)","Compound"
"99323","TG(i-17:0/13:0/a-13:0)[rac]","Compound"
"99324","TG(i-17:0/i-13:0/i-13:0)","Compound"
"99325","TG(i-17:0/13:0/13:0)","Compound"
"99326","TG(17:0/13:0/13:0)","Compound"
"99327","TG(17:0/13:0/i-13:0)","Compound"
"99328","TG(17:0/13:0/a-13:0)[rac]","Compound"
"99329","TG(i-17:0/a-13:0/i-14:0)[rac]","Compound"
"99330","TG(17:0/a-13:0/14:0)[rac]","Compound"
"99331","TG(i-17:0/a-13:0/14:0)[rac]","Compound"
"99332","TG(a-17:0/a-13:0/14:0)[rac]","Compound"
"99333","TG(17:0/a-13:0/i-14:0)[rac]","Compound"
"99334","TG(a-17:0/a-13:0/i-14:0)[rac]","Compound"
"99335","TG(17:0/i-13:0/14:0)","Compound"
"99336","TG(a-17:0/13:0/14:0)[rac]","Compound"
"99337","TG(a-17:0/13:0/i-14:0)[rac]","Compound"
"99338","TG(a-17:0/i-13:0/i-14:0)[rac]","Compound"
"99339","TG(a-17:0/i-13:0/14:0)[rac]","Compound"
"99340","TG(i-17:0/13:0/i-14:0)","Compound"
"99341","TG(17:0/i-13:0/i-14:0)","Compound"
"99342","TG(i-17:0/i-13:0/14:0)","Compound"
"99343","TG(i-17:0/i-13:0/i-14:0)","Compound"
"99344","TG(i-17:0/13:0/14:0)","Compound"
"99345","TG(17:0/13:0/14:0)","Compound"
"99346","TG(17:0/13:0/i-14:0)","Compound"
"99347","TG(17:0/a-13:0/a-15:0)[rac]","Compound"
"99348","TG(i-17:0/a-13:0/a-15:0)[rac]","Compound"
"99349","TG(i-17:0/a-13:0/i-15:0)[rac]","Compound"
"99350","TG(17:0/a-13:0/15:0)[rac]","Compound"
"99351","TG(i-17:0/a-13:0/15:0)[rac]","Compound"
"99352","TG(a-17:0/a-13:0/15:0)[rac]","Compound"
"99353","TG(17:0/a-13:0/i-15:0)[rac]","Compound"
"99354","TG(a-17:0/13:0/a-15:0)[rac]","Compound"
"99355","TG(a-17:0/a-13:0/i-15:0)[rac]","Compound"
"99356","TG(17:0/i-13:0/15:0)","Compound"
"99357","TG(a-17:0/a-13:0/a-15:0)[rac]","Compound"
"99358","TG(a-17:0/13:0/15:0)[rac]","Compound"
"99359","TG(a-17:0/13:0/i-15:0)[rac]","Compound"
"99360","TG(a-17:0/i-13:0/i-15:0)[rac]","Compound"
"99361","TG(a-17:0/i-13:0/15:0)[rac]","Compound"
"99362","TG(i-17:0/13:0/i-15:0)","Compound"
"99363","TG(i-17:0/i-13:0/a-15:0)[rac]","Compound"
"99364","TG(17:0/i-13:0/a-15:0)[rac]","Compound"
"99365","TG(a-17:0/i-13:0/a-15:0)[rac]","Compound"
"99366","TG(17:0/i-13:0/i-15:0)","Compound"
"99367","TG(i-17:0/i-13:0/15:0)","Compound"
"99368","TG(i-17:0/13:0/a-15:0)[rac]","Compound"
"99369","TG(i-17:0/i-13:0/i-15:0)","Compound"
"99370","TG(i-17:0/13:0/15:0)","Compound"
"99371","TG(17:0/13:0/15:0)","Compound"
"99372","TG(17:0/13:0/i-15:0)","Compound"
"99373","TG(17:0/13:0/a-15:0)[rac]","Compound"
"99374","TG(i-17:0/a-13:0/i-16:0)[rac]","Compound"
"99375","TG(17:0/a-13:0/16:0)[rac]","Compound"
"99376","TG(i-17:0/a-13:0/16:0)[rac]","Compound"
"99377","TG(a-17:0/a-13:0/16:0)[rac]","Compound"
"99378","TG(17:0/a-13:0/i-16:0)[rac]","Compound"
"99379","TG(a-17:0/a-13:0/i-16:0)[rac]","Compound"
"99380","TG(17:0/i-13:0/16:0)","Compound"
"99381","TG(a-17:0/13:0/16:0)[rac]","Compound"
"99382","TG(a-17:0/13:0/i-16:0)[rac]","Compound"
"99383","TG(a-17:0/i-13:0/i-16:0)[rac]","Compound"
"99384","TG(a-17:0/i-13:0/16:0)[rac]","Compound"
"99385","TG(i-17:0/13:0/i-16:0)","Compound"
"99386","TG(17:0/i-13:0/i-16:0)","Compound"
"99387","TG(i-17:0/i-13:0/16:0)","Compound"
"99388","TG(i-17:0/i-13:0/i-16:0)","Compound"
"99389","TG(i-17:0/13:0/16:0)","Compound"
"99390","TG(17:0/13:0/16:0)","Compound"
"99391","TG(17:0/13:0/i-16:0)","Compound"
"99392","TG(17:0/a-13:0/a-17:0)[rac]","Compound"
"99393","TG(i-17:0/a-13:0/a-17:0)[rac]","Compound"
"99394","TG(i-17:0/i-17:0/a-13:0)[rac]","Compound"
"99395","TG(17:0/17:0/a-13:0)[rac]","Compound"
"99396","TG(i-17:0/a-13:0/17:0)[rac]","Compound"
"99397","TG(a-17:0/a-13:0/17:0)[rac]","Compound"
"99398","TG(17:0/a-13:0/i-17:0)[rac]","Compound"
"99399","TG(a-17:0/a-17:0/13:0)[rac]","Compound"
"99400","TG(a-17:0/a-13:0/i-17:0)[rac]","Compound"
"99401","TG(17:0/17:0/i-13:0)","Compound"
"99402","TG(a-17:0/a-17:0/a-13:0)[rac]","Compound"
"99403","TG(a-17:0/13:0/17:0)[rac]","Compound"
"99404","TG(a-17:0/13:0/i-17:0)[rac]","Compound"
"99405","TG(a-17:0/i-13:0/i-17:0)[rac]","Compound"
"99406","TG(a-17:0/i-13:0/17:0)[rac]","Compound"
"99407","TG(i-17:0/i-17:0/13:0)","Compound"
"99408","TG(i-17:0/i-13:0/a-17:0)[rac]","Compound"
"99409","TG(17:0/i-13:0/a-17:0)[rac]","Compound"
"99410","TG(a-17:0/a-17:0/i-13:0)[rac]","Compound"
"99411","TG(17:0/i-13:0/i-17:0)","Compound"
"99412","TG(i-17:0/i-13:0/17:0)","Compound"
"99413","TG(i-17:0/13:0/a-17:0)[rac]","Compound"
"99414","TG(i-17:0/i-17:0/i-13:0)","Compound"
"99415","TG(i-17:0/13:0/17:0)","Compound"
"99416","TG(17:0/17:0/13:0)","Compound"
